Settlement,Longitude,Latitude
Váncsod,47.19303085,21.640335799583063
Vekerd,47.09348785,21.3993653227072
Zsáka,47.12199975,21.400803150691495
Abasár,47.81669795,20.02336827431133
Adács,47.68791935,20.004975531240888
Aldebrő,47.783668199999994,20.21189076508177
Andornaktálya,47.8506988,20.402228026603595
Apc,47.79605185,19.689052937161204
Átány,47.62014945,20.359249452799745
Atkár,47.704450050000005,19.87798938339043
Balaton,46.8836527,17.846663499449168
Bátor,47.9880713,20.25940304901254
Bekölce,48.07978115,20.27121450371792
Bélapátfalva,48.046279,20.37390384383795
Besenyőtelek,47.6599236,20.524153932186017
Boconád,47.64082425,20.21276011846694
Bodony,47.94952065,20.012644070524175
Boldog,47.6209836,19.68414464862874
Bükkszék,47.9943902,20.171207722423205
Bükkszenterzsébet,48.07110915,20.134239265036925
Bükkszentmárton,48.0801587,20.32847136000599
Csány,47.6371535,19.81656137667394
Demjén,47.825512599999996,20.337941695579772
Detk,47.7602436,20.109051501564842
Domoszló,47.8314294,20.111358938313906
Dormánd,47.70256595,20.384661906894276
Ecséd,47.72893955,19.77407735660905
Eger,47.8989887,20.3743665
Egerbakta,47.9362854,20.286203178821687
Egerbocs,48.013994100000005,20.255405233799372
Egercsehi,48.0485581,20.272354954180493
Egerfarmos,47.72197165,20.541108349028875
Egerszalók,47.87711495,20.321997992787477
Egerszólát,47.87016,20.276308190400993
Erdőkövesd,48.0501913,20.07617137280701
Erdőtelek,47.6896694,20.32384028034243
Erk,47.6142028,20.089704330504823
Fedémes,48.03408215,20.19913828507647
Feldebrő,47.8133117,20.24948327464695
Felsőtárkány,47.9985813,20.43420695908009
Füzesabony,47.75369435,20.38983069793489
Gyöngyös,47.7799838,19.9291176
Gyöngyöshalász,47.73861065,19.916145161021852
Gyöngyösoroszi,47.84754035,19.887938274336967
Gyöngyöspata,47.837424299999995,19.766603764123886
Gyöngyössolymos,47.855065800000006,19.934351000679044
Gyöngyöstarján,47.831271799999996,19.845723773279552
Halmajugra,47.7630827,20.06300500147053
Hatvan,47.6683971,19.6743874
Heréd,47.71440565,19.64608958758153
Heves,47.7884409,20.1714412
Hevesaranyos,48.00853065,20.204222007993415
Hevesvezekény,47.5525721,20.345606369310577
Hort,47.69488185,19.789826013548655
Istenmezeje,48.0931465,20.031983555821277
Ivád,48.02899755,20.031599325388612
Kál,47.721017149999994,20.29919865647833
Kápolna,47.75945605,20.25069179286514
Karácsond,47.72652665,20.02391517520765
Kerecsend,47.78176315,20.33464302959807
Kerekharaszt,47.679308000000006,19.620222678427726
Kisfüzes,47.9882887,20.132236479676067
Kisköre,47.51738025,20.47791449573036
Kisnána,47.85637375,20.143353377559976
Kömlő,47.6009257,20.4440987
Kompolt,47.71939555,20.226953253960662
Lőrinci,47.736123750000004,19.66794635320899
Ludas,47.72538,20.091209342434784
Maklár,47.79647455,20.413995603661363
Markaz,47.8326835,20.05704814001617
Mátraballa,47.9831955,20.02389866888459
Mátraderecske,47.952107350000006,20.077979253816515
Mátraszentimre,47.909793500000006,19.847960139841515
Mezőszemere,47.751005,20.533773880557572
Mezőtárkány,47.694538300000005,20.49743306836421
Mikófalva,48.04875275,20.307297500364083
Mónosbél,48.024992350000005,20.339590892826646
Nagyfüged,47.680244450000004,20.093288487208895
Nagykökényes,47.73803755,19.608821096381934
Nagyréde,47.7602878,19.841096153928206
Nagytálya,47.8244404,20.413945215597618
Nagyút,47.71730805,20.16027541833373
Nagyvisnyó,48.10652735,20.45093746633628
Noszvaj,47.93591885,20.48414047891417
Novaj,47.8459289,20.48859467779399
Ostoros,47.8563779,20.444413155170114
Pálosvörösmart,47.828546900000006,19.996257698593084
Parád,47.9029431,20.03200797417287
Parádsasvár,47.911038500000004,19.97238191515131
Pély,47.4816892,20.3635763839384
Pétervására,48.0313556,20.06082860382984
Petőfibánya,47.7551502,19.70411757154375
Poroszló,47.65331605,20.666455412572333
Recsk,47.937404900000004,20.117876581527028
Rózsaszentmárton,47.783607849999996,19.74003152252052
Sarud,47.5883738,20.573425105516847
Sirok,47.934069050000005,20.195135063770515
Szajla,47.9652224,20.154542909395737
Szarvaskő,47.9885147,20.3302035
Szentdomonkos,48.0839072,20.205012464724135
Szihalom,47.77773365,20.48771321406317
Szilvásvárad,48.092455400000006,20.400930655686633
Szúcs,48.05258035,20.23492019694882
Szücsi,47.794296349999996,19.76611204879894
Tarnabod,47.67941785,20.237052580686242
Tarnalelesz,48.069171850000004,20.168474422916855
Tarnaméra,47.6344993,20.16090829263323
Tarnaörs,47.58373195,20.06271694623996
Tarnaszentmária,47.87953415,20.191718452292488
Tarnaszentmiklós,47.532036950000006,20.38547862191532
Tarnazsadány,47.682680500000004,20.16224745595966
Tenk,47.65133994999999,20.347740562344917
Terpes,47.9787219,20.157452679173204
Tiszanána,47.56143585,20.513461255618147
Tófalu,47.7790046,20.254199198304867
Újlőrincfalva,47.5878229,20.665776658178153
Vámosgyörk,47.68280905,19.932337149886102
Váraszó,48.08953635,20.092793118218218
Vécs,47.7983593,20.165752480703897
Verpelét,47.8654316,20.23811739791256
Visonta,47.77795945,20.011880887822194
Visznek,47.636437,20.040078330635666
Zagyvaszántó,47.774559100000005,19.6662608775938
Zaránk,47.6425004,20.10721366349025
Abádszalók,47.45399615,20.610479767843437
Alattyán,47.42981895,20.056577207450957
Berekfürdő,47.39910585,20.88807793942911
Besenyszög,47.265914800000004,20.266855987535195
Cibakháza,46.9623125,20.185005823917244
Csataszög,47.282484350000004,20.374867513154825
Csépa,46.79974815,20.122017125500935
Cserkeszőlő,46.8569548,20.18682477797143
Fegyvernek,47.2526516,20.5259428
Hunyadfalva,47.313392,20.3672772740657
Jánoshida,47.41238315,20.003614579947502
Jászágó,47.5942788,19.87213594108384
Jászalsószentgyörgy,47.3916209,20.111759139496055
Jászapáti,47.51353425,20.145121893996585
Jászárokszállás,47.627557800000005,19.933735973568787
Jászberény,47.5030505,19.9117887
Jászboldogháza,47.3578778,20.02851774491254
Jászdózsa,47.5587481,20.048444994709854
Jászfelsőszentgyörgy,47.506387000000004,19.81363187613558
Jászfényszaru,47.568523049999996,19.710460020053706
Jászivány,47.52463415,20.249517928085286
Jászjákóhalma,47.50501405,20.037593800268628
Jászkisér,47.4484261,20.2281454001995
Jászladány,47.35579595,20.19892408511968
Jászszentandrás,47.57284325,20.172004878319335
Jásztelek,47.464469449999996,20.04545276996378
Karcag,47.3121655,20.890361970164044
Kenderes,47.272060499999995,20.677398377884565
Kengyel,47.078632799999994,20.343522930908275
Kétpó,47.06309695,20.460219627904685
Kisújszállás,47.20113275,20.768251960215032
Kőtelek,47.3355756,20.39031602179264
Kuncsorba,47.125371200000004,20.554093030222546
Kunhegyes,47.34973205,20.663780565826915
Kunmadaras,47.4254211,20.84999572858242
Kunszentmárton,46.845886300000004,20.284006710440252
Martfű,47.02627885,20.306675626408044
Mesterszállás,46.9391428,20.452793996759247
Mezőhék,47.0049042,20.418065569191572
Mezőtúr,47.0004724,20.6299513
Nagyiván,47.49551975,20.939602214175515
Nagykörü,47.27132375,20.42271457135865
Nagyrév,46.942882499999996,20.148097465084888
Öcsöd,46.8804294,20.378080599333423
Örményes,47.1905271,20.56916031038866
Pusztamonostor,47.55778825,19.796114999820862
Rákóczifalva,47.067790349999996,20.22965004575527
Rákócziújfalu,47.047786099999996,20.25041833171181
Szajol,47.1638617,20.292534584837362
Szászberek,47.306134099999994,20.14191040784
Szelevény,46.80704135,20.190398520964642
Szolnok,47.1753833,20.1946279
Tiszabő,47.312450749999996,20.512439561641266
Tiszabura,47.4494417,20.49717571222103
Tiszaderzs,47.52006085,20.644342496121908
Tiszaföldvár,46.9785363,20.2649778916292
Tiszafüred,47.59954605,20.76875898239765
Tiszagyenda,47.36526845,20.521373958561416
Tiszaigar,47.532536050000004,20.807684841637425
Tiszainoka,46.90149395,20.175668103824798
Tiszajenő,47.01227765,20.147465428167777
Tiszakürt,46.86863165,20.126376255716323
Tiszaörs,47.500295449999996,20.837225025754783
Tiszapüspöki,47.20889805,20.32929637201304
Tiszaroff,47.38549885,20.468310259607122
Tiszasas,46.81542935,20.08199351852577
Tiszasüly,47.3928518,20.353847842401898
Tiszaszentimre,47.4809722,20.736718998049845
Tiszaszőlős,47.5606315,20.72393626092738
Tiszatenyő,47.12723615,20.375330436644475
Tiszavárkony,47.0652673,20.13775188957968
Tomajmonostora,47.440432200000004,20.708768513453574
Törökszentmiklós,47.1793568,20.409153
Tószeg,47.11172795,20.12459042572066
Túrkeve,47.1067434,20.7174829665321
Újszász,47.27296565,20.047419754067445
Vezseny,47.0261369,20.230473510222517
Zagyvarékas,47.2438779,20.103547018099963
Ács,47.705869750000005,17.976632756050165
Ácsteszér,47.41100585,18.01918896053376
Aka,47.405324050000004,18.078719402016745
Almásfüzitő,47.732264099999995,18.24651202992741
Annavölgy,47.6932827,18.66181939527549
Ászár,47.51882305,18.002359854067386
Bábolna,47.6379168,17.996566046689367
Baj,47.638714449999995,18.393245796071927
Bajna,47.641788649999995,18.586811767476952
Bajót,47.71682534999999,18.56905811168332
Bakonybánk,47.46677835,17.903175610233394
Bakonysárkány,47.43893625,18.096044069823506
Bakonyszombathely,47.4613672,17.967704626858023
Bana,47.6458466,17.925530826763797
Bársonyos,47.51461765,17.916772406292537
Bokod,47.4731916,18.249132970063698
Császár,47.5014578,18.1393362
Csatka,47.3772352,17.97367723420708
Csém,47.68492415,18.07976148801508
Csép,47.578573750000004,18.073724331027634
Csolnok,47.688873349999994,18.715151372227837
Dad,47.51814755,18.23779034381068
Dág,47.6587015,18.718139963468204
Dömös,47.7505575,18.900765979247137
Dorog,47.7173447,18.726493649817517
Dunaalmás,47.7223574,18.309147414274936
Dunaszentmiklós,47.6968301,18.392823191502043
Epöl,47.6409921,18.653781750002885
Esztergom,47.75803055,18.7355112028726
Ete,47.5320249,18.0747955
Gyermely,47.600243899999995,18.602352065472818
Héreg,47.64889865,18.512272338791757
Kecskéd,47.516017950000005,18.30576004241439
Kerékteleki,47.531080599999996,17.949241331823195
Kesztölc,47.71277875,18.801506091208886
Kisbér,47.4745343,18.03350270955304
Kisigmánd,47.6601522,18.10208612842153
Kocs,47.599087049999994,18.205992901825994
Komárom,47.7417349,18.1218256
Kömlőd,47.5502801,18.248600803347966
Környe,47.5616129,18.321390988813068
Lábatlan,47.729536,18.505560061906337
Leányvár,47.679104499999994,18.763466983661168
Máriahalom,47.6209227,18.719180968486274
Mocsa,47.67001495,18.167506176585505
Mogyorósbánya,47.72529145,18.599531254970827
Nagyigmánd,47.6216578,18.09636441822884
Nagysáp,47.6837389,18.6036697
Naszály,47.6877128,18.250649028998218
Neszmély,47.718500500000005,18.388453196993435
Nyergesújfalu,47.7103835,18.533443481606426
Oroszlány,47.4897011,18.3148401
Piliscsév,47.673439,18.8184572
Pilismarót,47.767174350000005,18.84899312836022
Réde,47.41709815,17.938769713100527
Sárisáp,47.66249095,18.673182713502374
Súr,47.36622855,18.036951046918105
Süttő,47.717087199999995,18.453692332912677
Szákszend,47.54273015,18.176402282627862
Szárliget,47.49799765,18.485636890410333
Szomód,47.686459799999994,18.347262003200413
Szomor,47.5919199,18.6641826
Tardos,47.660597800000005,18.452066117863104
Tarján,47.5917383,18.51105802289554
Tárkány,47.579346,17.98202057987647
Tát,47.7446157,18.644227485630807
Tata,47.6500863,18.3181275
Tatabánya,47.5837788,18.3980308
Tokod,47.72190275,18.648208493978256
Tokodaltáró,47.725593200000006,18.694354675739337
Úny,47.6430813,18.747332278668658
Várgesztes,47.47146805,18.4004493693783
Vérteskethely,47.47885885,18.093775760707228
Vértessomló,47.505866600000004,18.39079228222132
Vértesszőlős,47.611362549999996,18.39538867637648
Vértestolna,47.62042105,18.452597815632494
Alsópetény,47.873019400000004,19.234532031183097
Alsótold,47.955825149999995,19.595588709042026
Balassagyarmat,48.0768832,19.2926037
Bánk,47.92819705,19.176240001864134
Bárna,48.09588745,19.922792975649767
Bátonyterenye,47.98227925,19.838555633401242
Becske,47.91555255,19.364711504441658
Bér,47.8648676,19.5029714
Bercel,47.87340655,19.427668904467332
Berkenye,47.877988450000004,19.085964069199992
Bokor,47.93547075,19.53621214509222
Borsosberény,47.96706015,19.108072572891658
Buják,47.8850773,19.548561274633254
Cered,48.1385345,19.971240628799432
Csécse,47.8623144,19.622877393227128
Cserháthaláp,47.98008705,19.375422460052796
Cserhátsurány,47.98150955,19.421268204406292
Cserhátszentiván,47.947995,19.57333678737084
Csesztve,48.0172766,19.28500648853903
Csitár,48.04762155,19.422485198836746
Debercsény,47.96696325,19.313598172980832
Dejtár,48.037781,19.1712049
Diósjenő,47.9483937,19.024043208412884
Dorogháza,47.972199599999996,19.887007778234626
Drégelypalánk,48.0520987,19.0440957
Ecseg,47.9060007,19.593123552817467
Egyházasdengeleg,47.79658565,19.547873249011893
Egyházasgerge,48.19030675,19.66056807019829
Endrefalva,48.1230746,19.579527944576274
Erdőkürt,47.77476885,19.453968201450238
Erdőtarcsa,47.76582435,19.529081765769483
Érsekvadkert,48.00111965,19.20851639323321
Etes,48.111622499999996,19.722301187862815
Felsőpetény,47.89461735,19.1900900198622
Felsőtold,47.969933,19.60378017747787
Galgaguta,47.84270495,19.395943554690206
Garáb,47.9799681,19.63830405460176
Héhalom,47.7672194,19.59409152519101
Herencsény,47.962023849999994,19.495006052650545
Hollókő,47.998245299999994,19.58929333935261
Hont,48.04378845,18.98408145480382
Horpács,47.996728,19.1312435
Hugyag,48.0821071,19.43874902740265
Iliny,48.02088,19.432365459806363
Ipolyszög,48.045508049999995,19.24048536964699
Ipolytarnóc,48.231228,19.63672556717227
Ipolyvece,48.0533024,19.10900048104228
Jobbágyi,47.8252215,19.68360001607433
Kálló,47.7322961,19.483290505445567
Karancsalja,48.12950505,19.765794328207605
Karancsberény,48.1905005,19.76421880237612
Karancskeszi,48.1744606,19.695378075329593
Karancslapujtő,48.151336650000005,19.743328030545023
Karancsság,48.11734735,19.6655061739786
Kazár,48.06656195,19.845505018848577
Keszeg,47.842403950000005,19.233137813110606
Kétbodony,47.92589705,19.291910071094048
Kisbágyon,47.8257963,19.58605756144701
Kisbárkány,48.02013565,19.670532485005534
Kisecset,47.94167585,19.317849885289714
Kishartyán,48.0755069,19.724113581493455
Kozárd,47.9222707,19.619114621192075
Kutasó,47.9448711,19.547246121879756
Legénd,47.8822536,19.304169435523498
Litke,48.19782305,19.591846830872946
Lucfalva,48.0369214,19.68493005931472
Ludányhalászi,48.136331999999996,19.522513799588907
Magyargéc,48.081517700000006,19.594853615088567
Magyarnándor,47.958870450000006,19.352600605467956
Márkháza,48.019542,19.723985599857656
Mátramindszent,47.9758032,19.944588120623486
Mátranovák,48.05043395,19.976128601925087
Mátraszele,48.0653647,19.90392263730257
Mátraszőlős,47.961548,19.679222113682656
Mátraterenye,48.014566,19.978538985941107
Mátraverebély,47.9730296,19.778055
Mihálygerge,48.20498875,19.644398658488647
Mohora,47.99272235,19.32606643612798
Nagybárkány,47.9977943,19.7016658
Nagykeresztúr,48.0369214,19.74189701927203
Nagylóc,48.02780225,19.60432759934255
Nagyoroszi,48.0121889,19.069832179675714
Nemti,48.017203,19.90474939747738
Nézsa,47.84702015,19.291079193887718
Nógrád,47.9873616,19.5472495
Nógrádkövesd,47.87606074999999,19.35675209254438
Nógrádmarcal,48.02572675,19.38295493671982
Nógrádmegyer,48.06158225,19.624125174180747
Nógrádsáp,47.84352945,19.348869896481368
Nógrádsipek,47.9942097,19.511031635478936
Nógrádszakál,48.182841999999994,19.548596810179404
Nőtincs,47.8792837,19.14453263809472
Őrhalom,48.06774555,19.387938308282223
Ősagárd,47.8596007,19.190410176795076
Palotás,47.795300850000004,19.60918418559465
Pásztó,47.9065955,19.73040755807582
Patak,48.03918125,19.142626132011415
Patvarc,48.07117395,19.342027629153677
Piliny,48.1370361,19.5993272
Pusztaberki,47.97293115,19.15739059937496
Rákóczibánya,48.02384295,19.86422183666378
Rétság,47.93067215,19.14286158696789
Rimóc,48.0138123,19.55612207889974
Romhány,47.91723665000001,19.238853635753866
Ságújfalu,48.098613549999996,19.67742560680238
Salgótarján,48.0960676,19.8005642
Sámsonháza,47.9916493,19.728115745470458
Somoskőújfalu,48.158550250000005,19.82848000164787
Sóshartyán,48.064885849999996,19.688371016885625
Szalmatercs,48.12401945,19.634555685814533
Szanda,47.92029755,19.424570962234068
Szarvasgede,47.825793,19.631564759918152
Szátok,47.957598250000004,19.237335266474503
Szécsénke,47.90272625,19.33251799751603
Szécsény,48.086897,19.520336550518373
Szécsényfelfalu,48.1527392,19.56982243562065
Szendehely,47.85343415,19.127016867340664
Szente,47.96441055,19.279211961337225
Szilaspogony,48.10909865,20.008712040323804
Szirák,47.823894249999995,19.525902084336145
Szügy,48.0362011,19.3329648
Szuha,47.9609795,19.916019981367604
Szurdokpüspöki,47.865614,19.709429202948435
Tar,47.94958975,19.753580643588293
Terény,47.93589325,19.461617681148613
Tereske,47.94737404999999,19.19578216936806
Tolmács,47.92900615,19.10770924578636
Vanyarc,47.8237001,19.4524132
Varsány,48.02787265,19.473660514360386
Vizslás,48.04804745,19.82055941639406
Zabar,48.1448448,20.060653569283392
Abony,47.18804915,20.01686437273958
Acsa,47.7944495,19.381820908031337
Albertirsa,47.24622145,19.620721294194617
Alsónémedi,47.30433325,19.1608348497361
Apaj,47.1224105,19.118150495959206
Áporka,47.2287564,19.00271620665614
Aszód,47.6800767,19.467919896031354
Bag,47.62006795,19.462430029014243
Bénye,47.34213325,19.542350843306387
Bernecebaráti,48.0227704,18.95393505470446
Biatorbágy,47.4609279,18.82199839605346
Budajenő,47.569288549999996,18.814105271763857
Budakalász,47.62344395,19.04990553124715
Budakeszi,47.507612800000004,18.90074839264932
Budaörs,47.4600185,18.9541818
Bugyi,47.19556875,19.167969023529484
Cegléd,47.1716447,19.7977516
Ceglédbercel,47.22518215,19.676200107309565
Csemő,47.1158995,19.674628203346003
Csévharaszt,47.2864372,19.4554448
Csobánka,47.64990895,18.942652310846384
Csomád,47.65884325,19.211420276153635
Csömör,47.5489158,19.2242144
Csörög,47.7343836,19.193550686382498
Csővár,47.8111042,19.326031515665235
Dabas,47.1729302,19.3229242
Dánszentmiklós,47.2182728,19.547569434159456
Dány,47.5222089,19.5508325
Délegyháza,47.24224825,19.073868040390668
Diósd,47.40802105,18.942246438728006
Domony,47.64140895,19.40969806381896
Dömsöd,47.0881913,19.039096023576935
Dunabogdány,47.7668116,19.030688367900627
Dunaharaszti,47.359976,19.0953357
Dunakeszi,47.6316697,19.1294055
Dunavarsány,47.2906438,19.053273801503558
Ecser,47.43978695,19.308352930089754
Érd,47.3772495,18.9213833
Erdőkertes,47.67149005,19.314181772429954
Farmos,47.37477885,19.869567561587445
Felsőpakony,47.3432696,19.2362156
Fót,47.6125871,19.1980105
Galgagyörk,47.73520415,19.382464625534183
Galgahévíz,47.6292351,19.568132171925534
Galgamácsa,47.722475,19.41967144785933
Göd,47.6834336,19.1341568
Gödöllő,47.601529,19.3476981
Gomba,47.3789978,19.531413018623752
Gyál,47.3845453,19.2173066
Gyömrő,47.4223375,19.394503
Halásztelek,47.368940800000004,18.977705965690774
Herceghalom,47.49895575,18.745390128353627
Hernád,47.1826904,19.42615733255911
Hévízgyörk,47.64168395,19.53408632968678
Iklad,47.6765397,19.429078939132744
Inárcs,47.2573661,19.317379800239188
Ipolydamásd,47.8513723,18.835451716126435
Ipolytölgyes,47.9169949,18.792636358236884
Isaszeg,47.5303335,19.4017001
Jászkarajenő,47.04852785,20.02373532918869
Kakucs,47.242844149999996,19.372681473902404
Kartal,47.682238,19.538370339219206
Káva,47.337669149999996,19.59095641142152
Kemence,48.00331045,18.901593310611645
Kerepes,47.559180600000005,19.30267390611957
Kiskunlacháza,47.1903391,19.00569
Kismaros,47.835544299999995,18.98159911247805
Kisnémedi,47.7349901,19.282971836320726
Kisoroszi,47.8059979,19.031406549923727
Kistarcsa,47.542472000000004,19.277774826848262
Kocsér,47.01742835,19.94886462209304
Kóka,47.4891593,19.5806089
Kőröstetétlen,47.102206949999996,20.02152124786806
Kosd,47.8068226,19.1758423
Kóspallag,47.8705104,18.92416565499417
Leányfalu,47.71734495,19.062249253575715
Letkés,47.885626849999994,18.803561288892197
Lórév,47.11889,18.903727039821952
Maglód,47.441178,19.35722495819205
Majosháza,47.2644792,18.9958458
Makád,47.0701843,18.931652093842263
Márianosztra,47.8696798,18.875060673145647
Mende,47.4303237,19.4552503
Mikebuda,47.167401999999996,19.6257819600904
Mogyoród,47.6037418,19.24740913013881
Monor,47.3527433,19.4468404
Monorierdő,47.31234525,19.50366590831463
Nagybörzsöny,47.9360037,18.8243865
Nagykáta,47.418237250000004,19.78075165650852
Nagykőrös,47.0374257,19.7863141
Nagykovácsi,47.56667025,18.884393501943606
Nagymaros,47.81084125,18.962002893859786
Nagytarcsa,47.522925650000005,19.291745367456862
Nyáregyháza,47.2668577,19.47720064565685
Nyársapát,47.100041950000005,19.822908141917466
Ócsa,47.28689315,19.259562691321467
Őrbottyán,47.684758599999995,19.274482624508398
Örkény,47.12695395,19.427037213328106
Pánd,47.33403375,19.632086854258475
Páty,47.51824215,18.828460211809897
Pécel,47.4911201,19.3446801
Penc,47.80201355,19.2726182199411
Perbál,47.59290465,18.785930945262947
Perőcsény,47.979929,18.864574182316396
Péteri,47.3890015,19.42337595001458
Pilis,47.286538449999995,19.559418885445062
Pilisborosjenő,47.60864305,18.981988105795793
Piliscsaba,47.6262794,18.83499333113869
Pilisjászfalu,47.6541958,18.7935633
Pilisszántó,47.66902965,18.892198130876775
Pilisszentiván,47.606777949999994,18.887215815130276
Pilisszentkereszt,47.702297349999995,18.895246610131295
Pilisszentlászló,47.7234006,18.97350142622482
Pilisvörösvár,47.634325649999994,18.896199247712296
Pócsmegyer,47.71479075,19.10933931628185
Pomáz,47.6468212,19.0236304
Püspökhatvan,47.77087365,19.349173759926337
Püspökszilágy,47.7516646,19.317641898819403
Pusztavacs,47.15878155,19.52292324615108
Pusztazámor,47.39490905,18.784748330844053
Ráckeve,47.16593265,18.915454873775495
Rád,47.781335850000005,19.231072791067657
Remeteszőlős,47.5607702,18.92719363068258
Solymár,47.589811,18.94344652596056
Sóskút,47.40579805,18.827813786760053
Sülysáp,47.4542606,19.5214828
Szada,47.62550875,19.30219452727119
Százhalombatta,47.3171992,18.9120948
Szentendre,47.6677606,19.0760467
Szentlőrinckáta,47.513885900000005,19.735005000185687
Szentmártonkáta,47.443853149999995,19.692726306535597
Szigetbecse,47.110773550000005,18.9626785918093
Szigetcsép,47.259753700000005,18.95541609075999
Szigethalom,47.3245067,19.0001884
Szigetmonostor,47.6432194,19.097637086716887
Szigetszentmárton,47.21954325,18.94602474480917
Szigetszentmiklós,47.345765,19.0409037
Szigetújfalu,47.239845900000006,18.933748686526727
Szob,47.83139225,18.880580626699413
Sződ,47.70545935,19.18953440064189
Sződliget,47.7299732,19.1473194
Szokolya,47.890340300000005,18.97493410829688
Táborfalva,47.09223025,19.413084667774086
Tahitótfalu,47.771586049999996,19.104226411034254
Taksony,47.31460605,19.074028011945565
Tápióbicske,47.356939600000004,19.691100403815952
Tápiógyörgye,47.3245199,19.959337052804983
Tápióság,47.3909035,19.62679275469784
Tápiószecső,47.4437437,19.60566465298421
Tápiószele,47.3370562,19.886913708835863
Tápiószentmárton,47.3235899,19.7685499
Tápiószőlős,47.2886691,19.85326222598829
Tárnok,47.36862825,18.840335944508944
Tatárszentgyörgy,47.057571300000006,19.3638834036625
Telki,47.5522074,18.830450422841928
Tésa,48.030992499999996,18.840974096092417
Tinnye,47.623155249999996,18.778338481012852
Tóalmás,47.508340000000004,19.666912235041842
Tök,47.565517400000004,18.745579383489464
Tököl,47.3201614,18.959928222688635
Törökbálint,47.439339399999994,18.91139827667446
Törtel,47.112962,19.94440138293809
Tura,47.60634475,19.609278567136958
Újhartyán,47.2236902,19.40434497156972
Újlengyel,47.2234727,19.469660332827534
Újszilvás,47.264342400000004,19.937562148355763
Üllő,47.3744688,19.34946911476768
Úri,47.41018255,19.53885359951716
Üröm,47.59928755,19.01531871923372
Vác,47.7782873,19.1278294
Vácduka,47.75047445,19.22111420151525
Vácegres,47.6700696,19.368312524948326
Váchartyán,47.722266450000006,19.268354891025396
Váckisújfalu,47.705192600000004,19.344997427292526
Vácrátót,47.70825595,19.23607175683701
Vácszentlászló,47.5763274,19.538988406883295
Valkó,47.5546112,19.499590686323106
Vámosmikola,47.966557449999996,18.81459571
Vasad,47.329355199999995,19.37744828288664
Vecsés,47.4095417,19.2650378
Veresegyház,47.655235,19.2868815
Verőce,47.837827250000004,19.053225378939203
Verseg,47.71418345,19.54780360436424
Visegrád,47.76536035,18.97528788913506
Zebegény,47.80540655,18.921782428994945
Zsámbék,47.54005875,18.73144840776173
Zsámbok,47.54595315,19.607100194684577
Ádánd,46.843855250000004,18.164410842477075
Alsóbogát,46.504631599999996,17.75821768792376
Andocs,46.6550403,17.896891564383218
Babócsa,46.016793199999995,17.33213723440526
Bábonymegyer,46.75774185,18.100696464909753
Bakháza,46.1056272,17.363932616580506
Balatonberény,46.70634815,17.31025733873271
Balatonboglár,46.7785372,17.6553331
Balatonendréd,46.829169199999995,17.982250047780788
Balatonfenyves,46.70741195,17.46848716267686
Balatonföldvár,46.8491197,17.8792403
Balatonkeresztúr,46.70137905,17.36615379253309
Balatonlelle,46.7867617,17.6965209
Balatonmáriafürdő,46.7211599,17.401729527433666
Balatonöszöd,46.8156412,17.800216527807237
Balatonszabadi,46.90981775,18.159781287819204
Balatonszárszó,46.84067895,17.83251069500654
Balatonszemes,46.80572315,17.752660168591227
Balatonszentgyörgy,46.691736000000006,17.29401239296658
Balatonújlak,46.6619642,17.354409052028657
Balatonvilágos,46.971747199999996,18.139262625934407
Bálványos,46.78058505,17.965632993531568
Barcs,45.9605366,17.4634342
Bárdudvarnok,46.2937113,17.665819029715813
Baté,46.37076725,17.955659276232403
Bedegkér,46.6510294,18.0600553
Bélavár,46.1288379,17.216054676206088
Beleg,46.3127441,17.438750104081734
Berzence,46.20748475,17.134587122489684
Bodrog,46.486947799999996,17.652460692711593
Böhönye,46.41462315,17.39258770656108
Bolhás,46.25810065,17.25824443301665
Bolhó,46.03493225,17.29201765885491
Bonnya,46.5936674,17.913545842844115
Bőszénfa,46.254350200000005,17.78373744066844
Büssü,46.4488698,17.95896379548524
Buzsák,46.6582286,17.56587060143245
Csákány,46.52902,17.271004517872182
Cserénfa,46.30454925,17.877895856592133
Csököly,46.2964158,17.550183004926403
Csokonyavisonta,46.0652678,17.46633933575673
Csoma,46.36556805,18.052549693250587
Csombárd,46.459379799999994,17.681026208437892
Csömend,46.580356,17.48052000158011
Csurgó,46.2664097,17.092936167331032
Csurgónagymarton,46.30757035,17.08451238655913
Darány,45.98333275,17.58944243680368
Drávagárdony,45.9377782,17.604478366306044
Drávatamási,45.941733400000004,17.55693608392685
Ecseny,46.547981050000004,17.854478596856737
Edde,46.52404655,17.72117999394022
Felsőmocsolád,46.5684086,17.823739898445552
Fiad,46.62912875,17.82989741152396
Fonó,46.39344975,17.954090570374404
Főnyed,46.63112905,17.24290122495284
Fonyód,46.7467521,17.54946
Gadács,46.543226450000006,18.010078391776297
Gadány,46.5192281,17.372921215204027
Gálosfa,46.2475967,17.90139266434224
Gamás,46.620789599999995,17.770318853311345
Gige,46.303958699999995,17.610597165011434
Gölle,46.45094,18.019602790240782
Görgeteg,46.153484250000005,17.45916124789078
Gyékényes,46.2371661,17.0090208
Gyugy,46.68156985,17.69435700139458
Hács,46.638188400000004,17.695752625932773
Hajmás,46.276935800000004,17.91951881899454
Háromfa,46.107151349999995,17.320155551588464
Hedrehely,46.18736425,17.643675558711983
Hencse,46.1979271,17.612958800324805
